Pagetype,Assignee,ilanTarihi,kategori,marka,model,il,galeri_ID,ilanNo,photoCount,Fiyat,Detail_ContactNumberCount ,Detail_MessageContactStatus,Detail_850Status,Detail_PhoneContactStatus,Detail_Breadcrumb,Detail_CarSegment,ilan_no,ilan_tarihi,seri,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,cekis,arac_durumu,ort._yakit_tuketimi,yakit_deposu,boya-degisen,takasa_uygun,kimden,Etiket,motor_gucu_(kw),batarya_voltaji_(v),menzil,sarj_suresi,pil_kapasitesi_(kwh),plaka_uyrugu
Detail,22460,20240229,Otomobil,Toyota,1.6 Life,Aksaray,1523703,23591826,13,950000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Life / ,C,23591826,29 Şubat 2024,Corolla,2018,36.650 km,Düz,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,,"6,3 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Düşük Km,,,,,,
Detail,5662433,20240301,Otomobil,Toyota,1.6 Flame X Pack,Kayseri,5735244,24647873,14,1250000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Flame X Pack / ,C,24647873,01 Mart 2024,Corolla,2020,42.500 km,Otomatik,Benzin,Sedan,Gri (Gümüş),1598 cc,132 hp,Önden Çekiş,İkinci El,"5,5 lt",50 lt,Tamamı orjinal,,Sahibinden,İlk Sahibinden,,,,,,
Detail,2144776,20240228,Otomobil,Toyota,1.6 XEi Special,Kahramanmaraş,2633993,24094938,4,402500,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi Special / ,,24094938,28 Şubat 2024,Corolla,1998,325.000 km,Düz,LPG & Benzin,Sedan,Kahverengi,1587 cc,115 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,9520443,20240228,Otomobil,Toyota,1.6 Comfort,İstanbul,9594819,24630345,15,550000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Comfort / ,C,24630345,28 Şubat 2024,Corolla,2008,198.400 km,Yarı Otomatik,LPG & Benzin,Sedan,Füme,1598 cc,124 hp,Önden Çekiş,İkinci El,"6,7 lt",55 lt,4 boyalı,,Sahibinden,,,,,,,
Detail,9560713,20240229,Otomobil,Toyota,1.6 XLi,Ankara,9635057,24644362,15,350000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XLi / ,C,24644362,29 Şubat 2024,Corolla,1996,240.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1587 cc,105 hp,Önden Çekiş,İkinci El,,50 lt,"2 değişen, 11 boyalı",Takasa Uygun,Sahibinden,,,,,,,
Detail,1330137,20240229,Otomobil,Toyota,1.6 Active,İstanbul,3069757,24638028,9,770000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Active / ,C,24638028,29 Şubat 2024,Corolla,2015,81.200 km,Otomatik,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,İkinci El,"6,1 lt",55 lt,"2 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden,İlk Sahibinden,,,,,,
Detail,5386936,20240228,Otomobil,Toyota,1.6 Terra Special,Yalova,5459642,24632885,15,350000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Terra Special / ,C,24632885,28 Şubat 2024,Corolla,2001,400.000 km,Düz,Benzin,Sedan,Gri,1598 cc,110 hp,Önden Çekiş,İkinci El,7 lt,50 lt,"1 değişen, 4 boyalı",,Sahibinden,,,,,,,
Detail,5454093,20240229,Otomobil,Toyota,1.6 Sol,Osmaniye,5526990,24640600,10,345000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol / ,C,24640600,29 Şubat 2024,Corolla,2002,383.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,7 lt,50 lt,"3 değişen, 10 boyalı",Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,9513307,20240228,Otomobil,Toyota,1.6 GLi,Konya,9587687,24633672,9,350000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / GLi / ,C,24633672,28 Şubat 2024,Corolla,1996,250.000 km,Düz,LPG & Benzin,Sedan,Turkuaz,1587 cc,105 hp,Önden Çekiş,İkinci El,,50 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,9476652,20240229,Otomobil,Toyota,1.6 Sol,Konya,9551058,24644368,15,540000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol / ,C,24644368,29 Şubat 2024,Corolla,2005,193.000 km,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,İkinci El,"7,5 lt",55 lt,7 boyalı,Takasa Uygun,Sahibinden,,,,,,,
Detail,9207001,20240228,Otomobil,Toyota,1.6 Elegant,Hatay,9281664,23681348,13,660000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Elegant / ,C,23681348,28 Şubat 2024,Corolla,2012,173.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,124 hp,Önden Çekiş,İkinci El,7 lt,55 lt,"2 değişen, 1 boyalı",Takasa Uygun,Sahibinden,,,,,,,
Detail,189122,20240229,Otomobil,Toyota,1.6 Comfort Extra,Van,2649554,23704971,6,640000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Comfort Extra / ,C,23704971,29 Şubat 2024,Corolla,2011,237.000 km,Düz,LPG & Benzin,Sedan,Füme,1598 cc,124 hp,Önden Çekiş,İkinci El,7 lt,55 lt,1 değişen,,Sahibinden,,,,,,,
Detail,9501461,20240301,Otomobil,Toyota,1.6 Vision,Mersin,9575836,24651333,5,1050000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Vision / ,C,24651333,01 Mart 2024,Corolla,2019,25.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,İkinci El,"5,5 lt",50 lt,Belirtilmemiş,,Sahibinden,Düşük Km,,,,,,
Detail,8751258,20240228,Otomobil,Toyota,1.6 Elegant,Kahramanmaraş,8825893,24636794,15,555000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Elegant / ,C,24636794,28 Şubat 2024,Corolla,2011,340.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,124 hp,Önden Çekiş,İkinci El,7 lt,55 lt,"2 değişen, 1 boyalı",,Sahibinden,,,,,,,
Detail,9561651,20240229,Otomobil,Toyota,1.6 Life,Ankara,9635993,24647721,7,955000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Life / ,C,24647721,29 Şubat 2024,Corolla,2018,48.500 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,İkinci El,"6,3 lt",55 lt,"1 değişen, 2 boyalı",-,Sahibinden,,,,,,,
Detail,6008780,20240229,Otomobil,Toyota,1.6 GLi,Antalya,6081632,24641639,15,372000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / GLi / ,C,24641639,29 Şubat 2024,Corolla,1996,398.000 km,Düz,LPG & Benzin,Sedan,Bordo,1587 cc,105 hp,Önden Çekiş,İkinci El,,50 lt,1 değişen,,Sahibinden,,,,,,,
Detail,9559814,20240229,Otomobil,Toyota,1.6 Elegant,Zonguldak,9634158,24641696,4,610000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Elegant / ,C,24641696,29 Şubat 2024,Corolla,2011,222.000 km,Düz,Benzin,Sedan,Siyah,1598 cc,124 hp,Önden Çekiş,İkinci El,7 lt,55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden,İlk Sahibinden,,,,,,
Detail,9556179,20240228,Otomobil,Toyota,1.6 Sol,Adana,9630519,24631768,13,570000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol / ,C,24631768,28 Şubat 2024,Corolla,2006,222.000 km,Düz,LPG & Benzin,Sedan,Mavi (metalik),1598 cc,110 hp,Önden Çekiş,İkinci El,"6,5 lt",55 lt,4 boyalı,,Sahibinden,,,,,,,
Detail,9510631,20240301,Otomobil,Toyota,1.6 Terra,Kocaeli,9585015,24650099,13,315000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Terra / ,C,24650099,01 Mart 2024,Corolla,1999,180.000 km,Düz,LPG & Benzin,Sedan,Kırmızı,1598 cc,110 hp,Önden Çekiş,İkinci El,"6,9 lt",50 lt,"2 değişen, 11 boyalı",,Sahibinden,,,,,,,
Detail,1515599,20240301,Otomobil,Toyota,1.6 Sol,Van,1927175,24102144,10,645000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol / ,C,24102144,01 Mart 2024,Corolla,2006,163.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,İkinci El,"6,5 lt",55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,3455993,20240301,Otomobil,Toyota,1.6 Sol Special,Osmaniye,3487523,24104983,15,435000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol Special / ,C,24104983,01 Mart 2024,Corolla,2000,349.500 km,Düz,LPG & Benzin,Sedan,Bej,1598 cc,110 hp,Önden Çekiş,İkinci El,7 lt,50 lt,6 boyalı,Takasa Uygun,Sahibinden,,,,,,,
Detail,9560412,20240229,Otomobil,Toyota,1.6 Comfort Verso,Niğde,9634756,24643417,13,599000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Comfort Verso / ,C,24643417,29 Şubat 2024,Corolla,2005,190.000 km,Düz,LPG & Benzin,MPV,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,İkinci El,"7,5 lt",60 lt,3 boyalı,,Sahibinden,,,,,,,
Detail,9260155,20240229,Otomobil,Toyota,1.6 XEi,Ankara,9334774,24640587,10,390000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi / ,C,24640587,29 Şubat 2024,Corolla,1997,241.000 km,Düz,LPG & Benzin,Station wagon,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"7,1 lt",50 lt,2 boyalı,,Sahibinden,,,,,,,
Detail,5420427,20240228,Otomobil,Toyota,1.6 Sol,Samsun,5493347,24633310,7,485000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol / ,C,24633310,28 Şubat 2024,Corolla,2004,205.000 km,Düz,Benzin,Sedan,Siyah,1598 cc,110 hp,Önden Çekiş,İkinci El,"6,5 lt",55 lt,6 boyalı,Takasa Uygun,Sahibinden,,,,,,,
Detail,6794247,20240301,Otomobil,Toyota,1.6 Sol VVT-i,Ankara,6870165,24648860,15,525000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol VVT-i / ,,24648860,01 Mart 2024,Corolla,2004,215.000 km,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),,,Önden Çekiş,İkinci El,,,"2 değişen, 6 boyalı",,Sahibinden,,,,,,,
Detail,9171987,20240301,Otomobil,Toyota,1.6 Premium 50.Yıl,Kocaeli,9246672,23619653,5,1150000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Premium 50.Yıl / ,C,23619653,01 Mart 2024,Corolla,2017,53.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,,"6,1 lt",55 lt,Tamamı orjinal,,Sahibinden,,,,,,,
Detail,4057406,20240301,Otomobil,Toyota,1.6 Terra,Adıyaman,4088515,23239946,22,495000,1,1,1,1,Otomobil / Toyota / Corolla / 1.6 / Terra / ,C,23239946,01 Mart 2024,Corolla,2000,267.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,110 hp,Önden Çekiş,,7 lt,50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,İlk Sahibinden,,,,,,
Detail,7390211,20240228,Otomobil,Toyota,1.6 Terra,Elazığ,7465742,24630155,15,538500,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Terra / ,C,24630155,28 Şubat 2024,Corolla,2007,131.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,İkinci El,"6,5 lt",55 lt,4 boyalı,,Sahibinden,,,,,,,
Detail,8209254,20240229,Otomobil,Toyota,1.6 XEi,Manisa,8284165,24641777,15,465000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi / ,C,24641777,29 Şubat 2024,Corolla,1996,210.000 km,Düz,LPG & Benzin,Station wagon,Kahverengi,1587 cc,114 hp,Önden Çekiş,İkinci El,,50 lt,Tamamı boyalı,,Sahibinden,,,,,,,
Detail,9291383,20240229,Otomobil,Toyota,1.6 XEi Special,Ankara,9365983,24643785,10,345000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi Special / ,,24643785,29 Şubat 2024,Corolla,1998,316.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1587 cc,115 hp,,İkinci El,,,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,5941441,20240227,Otomobil,Toyota,1.6 GL,Konya,6014311,24618652,15,291000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / GL / ,C,24618652,27 Şubat 2024,Corolla,1991,317.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1587 cc,105 hp,Önden Çekiş,İkinci El,,50 lt,"1 değişen, 7 boyalı",,Sahibinden,,,,,,,
Detail,4387217,20240226,Otomobil,Toyota,1.6 Linea Sol,Kocaeli,4418122,24613093,12,405000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Linea Sol / ,C,24613093,26 Şubat 2024,Corolla,2002,276.000 km,Düz,LPG & Benzin,Hatchback/5,Gri,1598 cc,110 hp,Önden Çekiş,İkinci El,"7,2 lt",50 lt,6 boyalı,,Sahibinden,,,,,,,
Detail,8558560,20240226,Otomobil,Toyota,1.6 Comfort Extra,Kayseri,8633115,24614506,10,650000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Comfort Extra / ,C,24614506,26 Şubat 2024,Corolla,2011,275.000 km,Otomatik,LPG & Benzin,Sedan,Füme,1598 cc,124 hp,Önden Çekiş,İkinci El,"7,1 lt",55 lt,1 boyalı,,Sahibinden,,,,,,,
Detail,8217468,20240227,Otomobil,Toyota,1.6 XEi,Mersin,8292372,24622582,11,345000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi / ,C,24622582,27 Şubat 2024,Corolla,1995,305.000 km,Düz,LPG & Benzin,Sedan,Turkuaz,1587 cc,105 hp,Önden Çekiş,İkinci El,,50 lt,11 boyalı,Takasa Uygun,Sahibinden,,,,,,,
Detail,3314620,20240227,Otomobil,Toyota,1.6 Comfort,Ankara,2927783,24626064,15,570000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Comfort / ,C,24626064,27 Şubat 2024,Corolla,2009,298.000 km,Otomatik,LPG & Benzin,Sedan,Siyah,1598 cc,124 hp,Önden Çekiş,İkinci El,"7,2 lt",55 lt,2 boyalı,,Sahibinden,,,,,,,
Detail,8995706,20240227,Otomobil,Toyota,1.6 Elegant,İstanbul,9070366,24626869,13,540000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Elegant / ,C,24626869,27 Şubat 2024,Corolla,2007,192.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,124 hp,Önden Çekiş,İkinci El,"6,9 lt",55 lt,"1 değişen, 3 boyalı",Takasa Uygun,Sahibinden,,,,,,,
Detail,6240742,20240226,Otomobil,Toyota,1.6 Sol,Konya,6316850,24621673,5,410000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol / ,C,24621673,26 Şubat 2024,Corolla,2004,277.000 km,Otomatik,LPG & Benzin,Sedan,Kırmızı,1598 cc,110 hp,Önden Çekiş,İkinci El,"7,5 lt",55 lt,"5 değişen, 7 boyalı",Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,7105263,20240228,Otomobil,Toyota,1.6 GLi,Van,7180950,23926897,25,378000,1,1,1,1,Otomobil / Toyota / Corolla / 1.6 / GLi / ,C,23926897,28 Şubat 2024,Corolla,1997,275.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1587 cc,105 hp,Önden Çekiş,,,50 lt,"1 değişen, 2 boyalı",Takasa Uygun,Galeriden,,,,,,,
Detail,5724384,20240226,Otomobil,Toyota,1.6 Premium,Adıyaman,5797179,23263546,15,950000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Premium / ,C,23263546,26 Şubat 2024,Corolla,2016,55.000 km,Düz,LPG & Benzin,Sedan,Bej,1598 cc,132 hp,Önden Çekiş,İkinci El,"6,3 lt",55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden,Düşük Km,,,,,,
Detail,9551062,20240226,Otomobil,Toyota,1.6 Comfort,Elazığ,9625411,24620966,10,650000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Comfort / ,C,24620966,26 Şubat 2024,Corolla,2009,161.000 km,Otomatik,LPG & Benzin,Sedan,Gri,1598 cc,124 hp,Önden Çekiş,İkinci El,"7,2 lt",55 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,4780733,20240227,Otomobil,Toyota,1.6 Premium,Antalya,4832456,23144336,12,875000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Premium / ,C,23144336,27 Şubat 2024,Corolla,2013,71.500 km,Düz,Benzin,Sedan,Gri (Gümüş),1598 cc,132 hp,Önden Çekiş,İkinci El,"6,3 lt",55 lt,2 boyalı,Takasa Uygun Değil,Sahibinden,Düşük Km,,,,,,
Detail,5815745,20240226,Otomobil,Toyota,1.6 XEi,Kayseri,5888641,24605873,13,500000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi / ,,24605873,26 Şubat 2024,Corolla,1997,117.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),,,,İkinci El,,,Belirtilmemiş,,Sahibinden,Düşük Km,,,,,,
Detail,539252,20240227,Otomobil,Toyota,1.6 XEi,Kayseri,2827733,24627556,8,400000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi / ,C,24627556,27 Şubat 2024,Corolla,1997,147.000 km,Düz,Benzin,Sedan,Beyaz,1587 cc,105 hp,Önden Çekiş,İkinci El,,50 lt,4 boyalı,Takasa Uygun Değil,Sahibinden,"İlk Sahibinden,Düşük Km",,,,,,
Detail,6025822,20240227,Otomobil,Toyota,1.6 Terra,Osmaniye,6098671,23990396,19,405000,1,1,1,1,Otomobil / Toyota / Corolla / 1.6 / Terra / ,C,23990396,27 Şubat 2024,Corolla,2000,310.000 km,Düz,LPG & Benzin,Sedan,Gri,1598 cc,110 hp,Önden Çekiş,,7 lt,50 lt,Tamamı boyalı,Takasa Uygun Değil,Galeriden,,,,,,,
Detail,9550364,20240227,Otomobil,Toyota,1.6 Elegant,Amasya,9624713,24615352,7,700000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Elegant / ,C,24615352,27 Şubat 2024,Corolla,2009,187.500 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,124 hp,Önden Çekiş,İkinci El,"6,9 lt",55 lt,2 boyalı,Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,2596732,20240227,Otomobil,Toyota,1.6 Elegant,Gaziantep,2477215,24627303,15,475000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Elegant / ,C,24627303,27 Şubat 2024,Corolla,2008,258.000 km,Yarı Otomatik,LPG & Benzin,Sedan,Siyah,1598 cc,124 hp,Önden Çekiş,İkinci El,"6,7 lt",55 lt,"1 değişen, 5 boyalı",,Sahibinden,,,,,,,
Detail,9357446,20240226,Otomobil,Toyota,1.6 Linea Luna,İzmir,9431994,24071159,8,320000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Linea Luna / ,C,24071159,26 Şubat 2024,Corolla,2000,285.000 km,Düz,LPG & Benzin,Hatchback/5,Mavi (metalik),1587 cc,110 hp,Önden Çekiş,,"7,4 lt",50 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,9547484,20240226,Otomobil,Toyota,1.6 XEi,Adana,9621833,24608197,9,380000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi / ,C,24608197,26 Şubat 2024,Corolla,1997,350.000 km,Düz,LPG & Benzin,Station wagon,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,İkinci El,"7,1 lt",50 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,,,,,,,
Detail,8284672,20240226,Otomobil,Toyota,1.6 Sol,Erzurum,8359497,24614978,0,375000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Sol / ,C,24614978,26 Şubat 2024,Corolla,2004,195.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,7 lt,55 lt,"1 değişen, 2 boyalı",,Sahibinden,,,,,,,
Detail,5871709,20240228,Otomobil,Toyota,1.6 Active,Konya,5944597,24402691,0,964750,1,1,1,1,Otomobil / Toyota / Corolla / 1.6 / Active / ,C,24402691,28 Şubat 2024,Corolla,2018,90.500 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,İkinci El,"6,3 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,,,,,,,
Detail,9549552,20240226,Otomobil,Toyota,1.6 Elegant,İzmir,9623901,24613261,15,663000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Elegant / ,C,24613261,26 Şubat 2024,Corolla,2010,260.000 km,Düz,LPG & Benzin,Sedan,Gri (metalik),1598 cc,124 hp,Önden Çekiş,İkinci El,7 lt,55 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,9540588,20240227,Otomobil,Toyota,1.6,Bartın,9614941,24624942,6,450000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / 1.6 / ,C,24624942,27 Şubat 2024,Corolla,2003,250.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1598 cc,110 hp,Önden Çekiş,İkinci El,"7,2 lt",50 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,4420931,20240227,Otomobil,Toyota,1.6 Comfort Verso,Sakarya,4451692,23596045,23,574000,1,0,0,1,Otomobil / Toyota / Corolla / 1.6 / Comfort Verso / ,C,23596045,27 Şubat 2024,Corolla,2007,84.636 km,Düz,Benzin,MPV,Kahverengi,1598 cc,110 hp,Önden Çekiş,İkinci El,"7,5 lt",60 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden,Düşük Km,,,,,,
Detail,9433305,20240228,Otomobil,Toyota,1.6 XEi,Elazığ,9507743,24405901,15,340000,2,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi / ,C,24405901,28 Şubat 2024,Corolla,1997,227.000 km,Düz,LPG & Benzin,Station wagon,Kırmızı,1598 cc,110 hp,Önden Çekiş,İkinci El,"7,1 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,,,,,,,
Detail,4766154,20240227,Otomobil,Toyota,1.6 Linea Sol,Uşak,4815765,24623704,15,467500,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Linea Sol / ,C,24623704,27 Şubat 2024,Corolla,2003,242.000 km,Düz,LPG & Benzin,Hatchback/3,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,İkinci El,7 lt,55 lt,"1 değişen, 3 boyalı",Takasa Uygun,Sahibinden,,,,,,,
Detail,7276921,20240227,Otomobil,Toyota,1.6 GLi,Ankara,7352498,24626356,5,390000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / GLi / ,C,24626356,27 Şubat 2024,Corolla,1997,305.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1587 cc,105 hp,Önden Çekiş,İkinci El,,50 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,5555157,20240226,Otomobil,Toyota,1.6 Linea Terra,Şanlıurfa,5628022,23929518,12,419000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Linea Terra / ,C,23929518,26 Şubat 2024,Corolla,2002,386.000 km,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,,8 lt,50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,,,,,,,
Detail,733816,20240227,Otomobil,Toyota,1.6 XL,Hakkari,3057654,24616098,7,235000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XL / ,C,24616098,27 Şubat 2024,Corolla,1990,495.000 km,Düz,LPG & Benzin,Sedan,Gri (metalik),1587 cc,95 hp,Önden Çekiş,İkinci El,,50 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,6467309,20240226,Otomobil,Toyota,1.6 Terra,Batman,6543355,24614758,15,537000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Terra / ,C,24614758,26 Şubat 2024,Corolla,2007,345.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,İkinci El,"6,5 lt",55 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,3607029,20240227,Otomobil,Toyota,1.6 GLi,İzmir,3638464,24626265,6,485000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / GLi / ,C,24626265,27 Şubat 2024,Corolla,1997,233.000 km,Düz,Benzin,Sedan,Beyaz,1587 cc,105 hp,Önden Çekiş,İkinci El,,50 lt,Tamamı orjinal,,Sahibinden,,,,,,,
Detail,4949071,20240227,Otomobil,Toyota,1.6 Comfort Extra,Samsun,5007852,24075033,12,490000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Comfort Extra / ,C,24075033,27 Şubat 2024,Corolla,2007,202.000 km,Düz,LPG & Benzin,Sedan,Gri,1598 cc,124 hp,Önden Çekiş,İkinci El,"6,9 lt",55 lt,"1 değişen, 5 boyalı",Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,7315954,20240227,Otomobil,Toyota,1.6 XEi,Kahramanmaraş,7391511,24628884,15,377000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / XEi / ,C,24628884,27 Şubat 2024,Corolla,1997,325.000 km,Düz,LPG & Benzin,Station wagon,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"7,1 lt",50 lt,"1 değişen, 6 boyalı",Takasa Uygun Değil,Sahibinden,Fiyatı Düşen,,,,,,
Detail,6997521,20240228,Otomobil,Toyota,1.6 Terra,Adıyaman,7073294,24631431,15,575000,1,0,0,1,Otomobil / Toyota / Corolla / 1.6 / Terra / ,C,24631431,28 Şubat 2024,Corolla,2006,130.000 km,Düz,LPG & Benzin,Sedan,Gri,1598 cc,110 hp,Önden Çekiş,İkinci El,"6,5 lt",55 lt,2 boyalı,Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,7407324,20240227,Otomobil,Toyota,1.6 Premium,Yozgat,7482847,21330775,13,900000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Premium / ,C,21330775,27 Şubat 2024,Corolla,2015,101.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,İkinci El,"6,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,İlk Sahibinden,,,,,,
Detail,3654412,20240227,Otomobil,Toyota,1.6 Terra,İzmir,3685816,20143442,10,445000,1,1,0,1,Otomobil / Toyota / Corolla / 1.6 / Terra / ,C,20143442,27 Şubat 2024,Corolla,2004,231.000 km,Düz,Benzin,Sedan,Lacivert,1598 cc,110 hp,Önden Çekiş,İkinci El,"6,5 lt",55 lt,8 boyalı,Takasa Uygun Değil,Sahibinden,,,,,,,
